,park_code,park_name,family,scientific_name,common_names,conservation_status,protected,raptor
8309,BLCA,Black Canyon of the Gunnison National Park,Hirundinidae,Hirundo rustica,Barn Swallow,Least Concern,False,
8310,BLCA,Black Canyon of the Gunnison National Park,Hirundinidae,Petrochelidon pyrrhonota,Cliff Swallow,Least Concern,False,
8311,BLCA,Black Canyon of the Gunnison National Park,Hirundinidae,Tachycineta bicolor,Tree Swallow,Species of Concern,True,
8312,BLCA,Black Canyon of the Gunnison National Park,Hirundinidae,Tachycineta thalassina,Violet Green Swallow,Least Concern,False,
8313,BLCA,Black Canyon of the Gunnison National Park,Icteridae,Agelaius phoeniceus,Red Winged Blackbird,Least Concern,False,
8314,BLCA,Black Canyon of the Gunnison National Park,Icteridae,Euphagus cyanocephalus,Brewer's Blackbird,Least Concern,False,
8315,BLCA,Black Canyon of the Gunnison National Park,Icteridae,Icterus bullockii,Bullock's Oriole,Least Concern,False,
8316,BLCA,Black Canyon of the Gunnison National Park,Icteridae,Molothrus ater,Brown Headed Cowbird,Least Concern,False,
8317,BLCA,Black Canyon of the Gunnison National Park,Icteridae,Sturnella neglecta,Western Meadowlark,Least Concern,False,
8318,BLCA,Black Canyon of the Gunnison National Park,Laniidae,Lanius excubitor,Northern Shrike,Least Concern,False,
8319,BLCA,Black Canyon of the Gunnison National Park,Laniidae,Lanius ludovicianus,Loggerhead Shrike,Species of Concern,True,
8320,BLCA,Black Canyon of the Gunnison National Park,Mimidae,Dumetella carolinensis,Gray Catbird,Least Concern,False,
8321,BLCA,Black Canyon of the Gunnison National Park,Mimidae,Mimus polyglottos,Northern Mockingbird,Least Concern,False,
8322,BLCA,Black Canyon of the Gunnison National Park,Mimidae,Oreoscoptes montanus,Sage Thrasher,Species of Concern,True,
8323,BLCA,Black Canyon of the Gunnison National Park,Mimidae,Toxostoma rufum,Brown Thrasher,Least Concern,False,
8324,BLCA,Black Canyon of the Gunnison National Park,Motacillidae,Anthus rubescens,American Pipit,Least Concern,False,
8325,BLCA,Black Canyon of the Gunnison National Park,Paridae,Baeolophus ridgwayi,Juniper Titmouse,Least Concern,False,
8326,BLCA,Black Canyon of the Gunnison National Park,Paridae,Poecile atricapillus,Black Capped Chickadee,Least Concern,False,
8327,BLCA,Black Canyon of the Gunnison National Park,Paridae,Poecile gambeli,Mountain Chickadee,Least Concern,False,
8328,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Cardellina pusilla,Wilson's Warbler,Least Concern,False,
8329,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Geothlypis tolmiei,Macgillivray's Warbler,Least Concern,False,
8330,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Icteria virens,Yellow Breasted Chat,Species of Concern,True,
8331,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Oreothlypis celata,Orange Crowned Warbler,Least Concern,False,
8332,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Oreothlypis virginiae,Virginia's Warbler,Least Concern,False,
8333,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Setophaga coronata,Yellow Rumped Warbler (Audubon's),Least Concern,False,
8334,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Setophaga nigrescens,Black Throated Gray Warbler,Least Concern,False,
8335,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Setophaga petechia,Yellow Warbler,Least Concern,False,
8336,BLCA,Black Canyon of the Gunnison National Park,Parulidae,Setophaga townsendi,Townsend's Warbler,Least Concern,False,
8337,BLCA,Black Canyon of the Gunnison National Park,Passeridae,Passer domesticus,House Sparrow,Least Concern,False,
8338,BLCA,Black Canyon of the Gunnison National Park,Polioptilidae,Polioptila caerulea,Blue Gray Gnatcatcher,Least Concern,False,
8339,BLCA,Black Canyon of the Gunnison National Park,Regulidae,Regulus calendula,Ruby Crowned Kinglet,Least Concern,False,
8340,BLCA,Black Canyon of the Gunnison National Park,Regulidae,Regulus satrapa,Golden Crowned Kinglet,Least Concern,False,
8341,BLCA,Black Canyon of the Gunnison National Park,Sittidae,Sitta canadensis,Red Breasted Nuthatch,Least Concern,False,
8342,BLCA,Black Canyon of the Gunnison National Park,Sittidae,Sitta carolinensis,White Breasted Nuthatch,Least Concern,False,
8343,BLCA,Black Canyon of the Gunnison National Park,Sittidae,Sitta pygmaea,Pygmy Nuthatch,Least Concern,False,
8344,BLCA,Black Canyon of the Gunnison National Park,Sturnidae,Sturnus vulgaris,European Starling,Least Concern,False,
8345,BLCA,Black Canyon of the Gunnison National Park,Troglodytidae,Catherpes mexicanus,Canyon Wren,Least Concern,False,
8346,BLCA,Black Canyon of the Gunnison National Park,Troglodytidae,Salpinctes obsoletus,Rock Wren,Least Concern,False,
8347,BLCA,Black Canyon of the Gunnison National Park,Troglodytidae,Thryomanes bewickii,Bewick's Wren,Least Concern,False,
8348,BLCA,Black Canyon of the Gunnison National Park,Troglodytidae,Troglodytes aedon,House Wren,Least Concern,False,
8349,BLCA,Black Canyon of the Gunnison National Park,Turdidae,Catharus guttatus,Hermit Thrush,Least Concern,False,
8350,BLCA,Black Canyon of the Gunnison National Park,Turdidae,Catharus ustulatus,Swainson's Thrush,Least Concern,False,
8351,BLCA,Black Canyon of the Gunnison National Park,Turdidae,Myadestes townsendi,Townsend's Solitaire,Least Concern,False,
8352,BLCA,Black Canyon of the Gunnison National Park,Turdidae,Sialia currucoides,Mountain Bluebird,Least Concern,False,
8353,BLCA,Black Canyon of the Gunnison National Park,Turdidae,Sialia mexicana,Western Bluebird,Species of Concern,True,
8354,BLCA,Black Canyon of the Gunnison National Park,Turdidae,Turdus migratorius,American Robin,Least Concern,False,
8355,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Contopus cooperi,Olive Sided Flycatcher,Species of Concern,True,
8356,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Contopus sordidulus,Western Wood Pewee,Least Concern,False,
8357,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Empidonax hammondii,Hammond's Flycatcher,Least Concern,False,
8358,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Empidonax oberholseri,Dusky Flycatcher,Least Concern,False,
8359,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Empidonax occidentalis,Cordilleran Flycatcher,Least Concern,False,
8360,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Empidonax traillii,Willow Flycatcher,Species of Concern,True,
8361,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Empidonax wrightii,Gray Flycatcher,Least Concern,False,
8362,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Myiarchus cinerascens,Ash Throated Flycatcher,Least Concern,False,
8363,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Sayornis saya,Say's Phoebe,Least Concern,False,
8364,BLCA,Black Canyon of the Gunnison National Park,Tyrannidae,Tyrannus verticalis,Western Kingbird,Least Concern,False,
